,date,PM2.5,date_utc,url_date,temp,wind
2000,2020-09-22 08:00:00,18.0,2020-09-22 01:00:00,2020/09/22/0100Z,26.9,335° @ 11
2001,2020-09-22 09:00:00,18.0,2020-09-22 02:00:00,2020/09/22/0200Z,26.9,335° @ 11
2002,2020-09-22 10:00:00,17.0,2020-09-22 03:00:00,2020/09/22/0300Z,29.1,325° @ 12
2003,2020-09-22 11:00:00,17.0,2020-09-22 04:00:00,2020/09/22/0400Z,29.1,325° @ 12
2004,2020-09-22 12:00:00,17.0,2020-09-22 05:00:00,2020/09/22/0500Z,29.1,325° @ 12
2005,2020-09-22 13:00:00,17.0,2020-09-22 06:00:00,2020/09/22/0600Z,31.0,350° @ 18
2006,2020-09-22 14:00:00,16.0,2020-09-22 07:00:00,2020/09/22/0700Z,31.0,350° @ 18
2007,2020-09-22 15:00:00,16.0,2020-09-22 08:00:00,2020/09/22/0800Z,31.0,350° @ 18
2008,2020-09-22 16:00:00,16.0,2020-09-22 09:00:00,2020/09/22/0900Z,30.5,20° @ 5
2009,2020-09-22 17:00:00,16.0,2020-09-22 10:00:00,2020/09/22/1000Z,30.5,20° @ 5
2010,2020-09-22 18:00:00,17.0,2020-09-22 11:00:00,2020/09/22/1100Z,30.5,20° @ 5
2011,2020-09-22 19:00:00,17.0,2020-09-22 12:00:00,2020/09/22/1200Z,29.2,350° @ 10
2012,2020-09-22 20:00:00,18.0,2020-09-22 13:00:00,2020/09/22/1300Z,29.2,350° @ 10
2013,2020-09-22 21:00:00,19.0,2020-09-22 14:00:00,2020/09/22/1400Z,29.2,350° @ 10
2014,2020-09-22 22:00:00,20.0,2020-09-22 15:00:00,2020/09/22/1500Z,28.8,355° @ 11
2015,2020-09-22 23:00:00,22.0,2020-09-22 16:00:00,2020/09/22/1600Z,28.8,355° @ 11
2016,2020-09-23 00:00:00,22.0,2020-09-22 17:00:00,2020/09/22/1700Z,28.8,355° @ 11
2017,2020-09-23 01:00:00,23.0,2020-09-22 18:00:00,2020/09/22/1800Z,28.3,350° @ 8
2018,2020-09-23 02:00:00,25.0,2020-09-22 19:00:00,2020/09/22/1900Z,28.3,350° @ 8
2019,2020-09-23 03:00:00,25.0,2020-09-22 20:00:00,2020/09/22/2000Z,28.3,350° @ 8
2020,2020-09-23 04:00:00,26.0,2020-09-22 21:00:00,2020/09/22/2100Z,27.7,25° @ 5
2021,2020-09-23 05:00:00,27.0,2020-09-22 22:00:00,2020/09/22/2200Z,27.7,25° @ 5
2022,2020-09-23 06:00:00,25.0,2020-09-22 23:00:00,2020/09/22/2300Z,27.7,25° @ 5
2023,2020-09-23 07:00:00,26.0,2020-09-23 00:00:00,2020/09/23/0000Z,28.0,60° @ 7
2024,2020-09-23 08:00:00,26.0,2020-09-23 01:00:00,2020/09/23/0100Z,28.0,60° @ 7
2025,2020-09-23 09:00:00,27.0,2020-09-23 02:00:00,2020/09/23/0200Z,28.0,60° @ 7
2026,2020-09-23 10:00:00,27.0,2020-09-23 03:00:00,2020/09/23/0300Z,30.3,95° @ 7
2027,2020-09-23 11:00:00,28.0,2020-09-23 04:00:00,2020/09/23/0400Z,30.3,95° @ 7
2028,2020-09-23 12:00:00,28.0,2020-09-23 05:00:00,2020/09/23/0500Z,30.3,95° @ 7
2029,2020-09-23 13:00:00,29.0,2020-09-23 06:00:00,2020/09/23/0600Z,31.9,110° @ 3
2030,2020-09-23 14:00:00,30.0,2020-09-23 07:00:00,2020/09/23/0700Z,31.9,110° @ 3
2031,2020-09-23 15:00:00,31.0,2020-09-23 08:00:00,2020/09/23/0800Z,31.9,110° @ 3
2032,2020-09-23 16:00:00,32.0,2020-09-23 09:00:00,2020/09/23/0900Z,31.5,110° @ 3
2033,2020-09-23 17:00:00,32.0,2020-09-23 10:00:00,2020/09/23/1000Z,31.5,100° @ 4
2034,2020-09-23 18:00:00,32.0,2020-09-23 11:00:00,2020/09/23/1100Z,31.5,100° @ 4
2035,2020-09-23 19:00:00,32.0,2020-09-23 12:00:00,2020/09/23/1200Z,29.1,190° @ 3
2036,2020-09-23 20:00:00,33.0,2020-09-23 13:00:00,2020/09/23/1300Z,29.1,190° @ 3
2037,2020-09-23 21:00:00,33.0,2020-09-23 14:00:00,2020/09/23/1400Z,29.1,190° @ 3
2038,2020-09-23 22:00:00,32.0,2020-09-23 15:00:00,2020/09/23/1500Z,28.8,190° @ 7
2039,2020-09-23 23:00:00,,2020-09-23 16:00:00,2020/09/23/1600Z,28.8,190° @ 7
2040,2020-09-24 00:00:00,,2020-09-23 17:00:00,2020/09/23/1700Z,28.8,190° @ 7
2041,2020-09-24 01:00:00,,2020-09-23 18:00:00,2020/09/23/1800Z,27.3,225° @ 16
2042,2020-09-24 02:00:00,,2020-09-23 19:00:00,2020/09/23/1900Z,27.3,225° @ 16
2043,2020-09-24 03:00:00,,2020-09-23 20:00:00,2020/09/23/2000Z,27.3,225° @ 16
2044,2020-09-24 04:00:00,,2020-09-23 21:00:00,2020/09/23/2100Z,25.8,225° @ 16
2045,2020-09-24 05:00:00,,2020-09-23 22:00:00,2020/09/23/2200Z,25.8,250° @ 19
2046,2020-09-24 06:00:00,,2020-09-23 23:00:00,2020/09/23/2300Z,25.8,250° @ 19
2047,2020-09-24 07:00:00,,2020-09-24 00:00:00,2020/09/24/0000Z,26.3,255° @ 18
2048,2020-09-24 08:00:00,,2020-09-24 01:00:00,2020/09/24/0100Z,26.3,255° @ 18
2049,2020-09-24 09:00:00,,2020-09-24 02:00:00,2020/09/24/0200Z,26.3,255° @ 18
2050,2020-09-24 10:00:00,,2020-09-24 03:00:00,2020/09/24/0300Z,29.7,255° @ 18
2051,2020-09-24 11:00:00,,2020-09-24 04:00:00,2020/09/24/0400Z,29.7,265° @ 17
2052,2020-09-24 12:00:00,,2020-09-24 05:00:00,2020/09/24/0500Z,29.7,265° @ 17
2053,2020-09-24 13:00:00,,2020-09-24 06:00:00,2020/09/24/0600Z,30.6,265° @ 16
2054,2020-09-24 14:00:00,,2020-09-24 07:00:00,2020/09/24/0700Z,30.6,265° @ 16
2055,2020-09-24 15:00:00,,2020-09-24 08:00:00,2020/09/24/0800Z,30.6,265° @ 16
2056,2020-09-24 16:00:00,,2020-09-24 09:00:00,2020/09/24/0900Z,31.0,255° @ 16
2057,2020-09-24 17:00:00,,2020-09-24 10:00:00,2020/09/24/1000Z,31.0,255° @ 16
2058,2020-09-24 18:00:00,,2020-09-24 11:00:00,2020/09/24/1100Z,31.0,255° @ 16
2059,2020-09-24 19:00:00,,2020-09-24 12:00:00,2020/09/24/1200Z,29.4,220° @ 20
2060,2020-09-24 20:00:00,,2020-09-24 13:00:00,2020/09/24/1300Z,29.4,220° @ 20
2061,2020-09-24 21:00:00,,2020-09-24 14:00:00,2020/09/24/1400Z,29.4,220° @ 20
2062,2020-09-24 22:00:00,,2020-09-24 15:00:00,2020/09/24/1500Z,29.1,245° @ 23
2063,2020-09-24 23:00:00,,2020-09-24 16:00:00,2020/09/24/1600Z,29.1,245° @ 23
2064,2020-09-25 00:00:00,,2020-09-24 17:00:00,2020/09/24/1700Z,29.1,245° @ 23
2065,2020-09-25 01:00:00,,2020-09-24 18:00:00,2020/09/24/1800Z,28.7,235° @ 25
2066,2020-09-25 02:00:00,,2020-09-24 19:00:00,2020/09/24/1900Z,28.7,235° @ 25
2067,2020-09-25 03:00:00,,2020-09-24 20:00:00,2020/09/24/2000Z,28.7,235° @ 25
2068,2020-09-25 04:00:00,,2020-09-24 21:00:00,2020/09/24/2100Z,27.7,265° @ 23
2069,2020-09-25 05:00:00,,2020-09-24 22:00:00,2020/09/24/2200Z,27.7,265° @ 23
2070,2020-09-25 06:00:00,,2020-09-24 23:00:00,2020/09/24/2300Z,27.7,265° @ 23
2071,2020-09-25 07:00:00,,2020-09-25 00:00:00,2020/09/25/0000Z,27.7,255° @ 24
2072,2020-09-25 08:00:00,,2020-09-25 01:00:00,2020/09/25/0100Z,27.7,255° @ 24
2073,2020-09-25 09:00:00,,2020-09-25 02:00:00,2020/09/25/0200Z,27.7,255° @ 24
2074,2020-09-25 10:00:00,,2020-09-25 03:00:00,2020/09/25/0300Z,30.1,250° @ 24
2075,2020-09-25 11:00:00,,2020-09-25 04:00:00,2020/09/25/0400Z,30.1,250° @ 24
2076,2020-09-25 12:00:00,,2020-09-25 05:00:00,2020/09/25/0500Z,30.1,250° @ 24
2077,2020-09-25 13:00:00,,2020-09-25 06:00:00,2020/09/25/0600Z,31.7,275° @ 22
2078,2020-09-25 14:00:00,,2020-09-25 07:00:00,2020/09/25/0700Z,31.7,275° @ 22
2079,2020-09-25 15:00:00,,2020-09-25 08:00:00,2020/09/25/0800Z,31.7,275° @ 22
2080,2020-09-25 16:00:00,,2020-09-25 09:00:00,2020/09/25/0900Z,32.1,265° @ 21
2081,2020-09-25 17:00:00,,2020-09-25 10:00:00,2020/09/25/1000Z,32.1,265° @ 21
2082,2020-09-25 18:00:00,,2020-09-25 11:00:00,2020/09/25/1100Z,32.1,265° @ 21
2083,2020-09-25 19:00:00,,2020-09-25 12:00:00,2020/09/25/1200Z,30.2,275° @ 32
2084,2020-09-25 20:00:00,,2020-09-25 13:00:00,2020/09/25/1300Z,30.2,275° @ 32
2085,2020-09-25 21:00:00,,2020-09-25 14:00:00,2020/09/25/1400Z,30.2,275° @ 32
2086,2020-09-25 22:00:00,,2020-09-25 15:00:00,2020/09/25/1500Z,28.8,275° @ 24
2087,2020-09-25 23:00:00,,2020-09-25 16:00:00,2020/09/25/1600Z,28.8,275° @ 24
2088,2020-09-26 00:00:00,,2020-09-25 17:00:00,2020/09/25/1700Z,28.8,275° @ 24
2089,2020-09-26 01:00:00,,2020-09-25 18:00:00,2020/09/25/1800Z,28.3,280° @ 31
2090,2020-09-26 02:00:00,,2020-09-25 19:00:00,2020/09/25/1900Z,28.3,280° @ 31
2091,2020-09-26 03:00:00,,2020-09-25 20:00:00,2020/09/25/2000Z,28.3,280° @ 31
2092,2020-09-26 04:00:00,,2020-09-25 21:00:00,2020/09/25/2100Z,27.5,285° @ 39
2093,2020-09-26 05:00:00,,2020-09-25 22:00:00,2020/09/25/2200Z,27.5,285° @ 39
2094,2020-09-26 06:00:00,,2020-09-25 23:00:00,2020/09/25/2300Z,27.5,285° @ 39
2095,2020-09-26 07:00:00,,2020-09-26 00:00:00,2020/09/26/0000Z,27.7,285° @ 30
2096,2020-09-26 08:00:00,,2020-09-26 01:00:00,2020/09/26/0100Z,27.7,285° @ 30
2097,2020-09-26 09:00:00,,2020-09-26 02:00:00,2020/09/26/0200Z,27.7,285° @ 30
2098,2020-09-26 10:00:00,,2020-09-26 03:00:00,2020/09/26/0300Z,29.9,285° @ 31
2099,2020-09-26 11:00:00,,2020-09-26 04:00:00,2020/09/26/0400Z,29.9,285° @ 31
2100,2020-09-26 12:00:00,,2020-09-26 05:00:00,2020/09/26/0500Z,29.9,285° @ 31
2101,2020-09-26 13:00:00,,2020-09-26 06:00:00,2020/09/26/0600Z,31.7,295° @ 31
2102,2020-09-26 14:00:00,,2020-09-26 07:00:00,2020/09/26/0700Z,31.7,295° @ 31
2103,2020-09-26 15:00:00,,2020-09-26 08:00:00,2020/09/26/0800Z,31.7,295° @ 31
2104,2020-09-26 16:00:00,,2020-09-26 09:00:00,2020/09/26/0900Z,31.5,300° @ 33
2105,2020-09-26 17:00:00,,2020-09-26 10:00:00,2020/09/26/1000Z,31.5,300° @ 33
2106,2020-09-26 18:00:00,,2020-09-26 11:00:00,2020/09/26/1100Z,31.5,300° @ 33
2107,2020-09-26 19:00:00,,2020-09-26 12:00:00,2020/09/26/1200Z,30.0,305° @ 30
2108,2020-09-26 20:00:00,,2020-09-26 13:00:00,2020/09/26/1300Z,30.0,305° @ 30
2109,2020-09-26 21:00:00,,2020-09-26 14:00:00,2020/09/26/1400Z,30.0,305° @ 30
2110,2020-09-26 22:00:00,,2020-09-26 15:00:00,2020/09/26/1500Z,29.4,300° @ 23
2111,2020-09-26 23:00:00,,2020-09-26 16:00:00,2020/09/26/1600Z,29.4,300° @ 23
2112,2020-09-27 00:00:00,,2020-09-26 17:00:00,2020/09/26/1700Z,29.4,300° @ 23
2113,2020-09-27 01:00:00,,2020-09-26 18:00:00,2020/09/26/1800Z,28.5,290° @ 21
2114,2020-09-27 02:00:00,,2020-09-26 19:00:00,2020/09/26/1900Z,28.5,290° @ 21
2115,2020-09-27 03:00:00,,2020-09-26 20:00:00,2020/09/26/2000Z,28.5,290° @ 21
2116,2020-09-27 04:00:00,,2020-09-26 21:00:00,2020/09/26/2100Z,27.5,305° @ 30
2117,2020-09-27 05:00:00,,2020-09-26 22:00:00,2020/09/26/2200Z,27.5,305° @ 30
2118,2020-09-27 06:00:00,,2020-09-26 23:00:00,2020/09/26/2300Z,27.5,305° @ 30
2119,2020-09-27 07:00:00,,2020-09-27 00:00:00,2020/09/27/0000Z,27.7,315° @ 27
2120,2020-09-27 08:00:00,,2020-09-27 01:00:00,2020/09/27/0100Z,27.7,315° @ 27
2121,2020-09-27 09:00:00,,2020-09-27 02:00:00,2020/09/27/0200Z,27.7,315° @ 27
2122,2020-09-27 10:00:00,,2020-09-27 03:00:00,2020/09/27/0300Z,31.1,330° @ 25
2123,2020-09-27 11:00:00,,2020-09-27 04:00:00,2020/09/27/0400Z,31.1,330° @ 25
2124,2020-09-27 12:00:00,,2020-09-27 05:00:00,2020/09/27/0500Z,31.1,330° @ 25
2125,2020-09-27 13:00:00,,2020-09-27 06:00:00,2020/09/27/0600Z,33.2,335° @ 27
2126,2020-09-27 14:00:00,,2020-09-27 07:00:00,2020/09/27/0700Z,33.2,335° @ 27
2127,2020-09-27 15:00:00,,2020-09-27 08:00:00,2020/09/27/0800Z,33.2,335° @ 27
2128,2020-09-27 16:00:00,,2020-09-27 09:00:00,2020/09/27/0900Z,33.0,330° @ 19
2129,2020-09-27 17:00:00,,2020-09-27 10:00:00,2020/09/27/1000Z,33.0,330° @ 19
2130,2020-09-27 18:00:00,,2020-09-27 11:00:00,2020/09/27/1100Z,33.0,330° @ 19
2131,2020-09-27 19:00:00,,2020-09-27 12:00:00,2020/09/27/1200Z,29.6,330° @ 21
2132,2020-09-27 20:00:00,,2020-09-27 13:00:00,2020/09/27/1300Z,29.6,330° @ 21
2133,2020-09-27 21:00:00,,2020-09-27 14:00:00,2020/09/27/1400Z,29.6,330° @ 21
2134,2020-09-27 22:00:00,,2020-09-27 15:00:00,2020/09/27/1500Z,27.8,350° @ 9
2135,2020-09-27 23:00:00,,2020-09-27 16:00:00,2020/09/27/1600Z,27.8,350° @ 9
