,date,PM2.5,date_utc,url_date,temp
2000,2020-09-22 08:00:00,18.0,2020-09-22 01:00:00,2020/09/22/0100Z,26.9
2001,2020-09-22 09:00:00,18.0,2020-09-22 02:00:00,2020/09/22/0200Z,26.9
2002,2020-09-22 10:00:00,17.0,2020-09-22 03:00:00,2020/09/22/0300Z,29.1
2003,2020-09-22 11:00:00,17.0,2020-09-22 04:00:00,2020/09/22/0400Z,29.1
2004,2020-09-22 12:00:00,17.0,2020-09-22 05:00:00,2020/09/22/0500Z,29.1
2005,2020-09-22 13:00:00,17.0,2020-09-22 06:00:00,2020/09/22/0600Z,31.0
2006,2020-09-22 14:00:00,16.0,2020-09-22 07:00:00,2020/09/22/0700Z,31.0
2007,2020-09-22 15:00:00,16.0,2020-09-22 08:00:00,2020/09/22/0800Z,31.0
2008,2020-09-22 16:00:00,16.0,2020-09-22 09:00:00,2020/09/22/0900Z,30.5
2009,2020-09-22 17:00:00,16.0,2020-09-22 10:00:00,2020/09/22/1000Z,30.5
2010,2020-09-22 18:00:00,17.0,2020-09-22 11:00:00,2020/09/22/1100Z,30.5
2011,2020-09-22 19:00:00,17.0,2020-09-22 12:00:00,2020/09/22/1200Z,29.2
2012,2020-09-22 20:00:00,18.0,2020-09-22 13:00:00,2020/09/22/1300Z,29.2
2013,2020-09-22 21:00:00,19.0,2020-09-22 14:00:00,2020/09/22/1400Z,29.2
2014,2020-09-22 22:00:00,20.0,2020-09-22 15:00:00,2020/09/22/1500Z,28.8
2015,2020-09-22 23:00:00,22.0,2020-09-22 16:00:00,2020/09/22/1600Z,28.8
2016,2020-09-23 00:00:00,22.0,2020-09-22 17:00:00,2020/09/22/1700Z,28.8
2017,2020-09-23 01:00:00,23.0,2020-09-22 18:00:00,2020/09/22/1800Z,28.3
2018,2020-09-23 02:00:00,25.0,2020-09-22 19:00:00,2020/09/22/1900Z,28.3
2019,2020-09-23 03:00:00,25.0,2020-09-22 20:00:00,2020/09/22/2000Z,28.3
