,date,PM2.5,date_utc,url_date,temp
4000,2020-12-14 16:00:00,,2020-12-14 09:00:00,2020/12/14/0900Z,28.6
4001,2020-12-14 17:00:00,27.0,2020-12-14 10:00:00,2020/12/14/1000Z,28.6
4002,2020-12-14 18:00:00,27.0,2020-12-14 11:00:00,2020/12/14/1100Z,28.6
4003,2020-12-14 19:00:00,27.0,2020-12-14 12:00:00,2020/12/14/1200Z,21.4
4004,2020-12-14 20:00:00,26.0,2020-12-14 13:00:00,2020/12/14/1300Z,21.4
4005,2020-12-14 21:00:00,26.0,2020-12-14 14:00:00,2020/12/14/1400Z,21.4
4006,2020-12-14 22:00:00,26.0,2020-12-14 15:00:00,2020/12/14/1500Z,19.7
4007,2020-12-14 23:00:00,26.0,2020-12-14 16:00:00,2020/12/14/1600Z,19.7
4008,2020-12-15 00:00:00,25.0,2020-12-14 17:00:00,2020/12/14/1700Z,19.7
4009,2020-12-15 01:00:00,25.0,2020-12-14 18:00:00,2020/12/14/1800Z,18.3
4010,2020-12-15 02:00:00,26.0,2020-12-14 19:00:00,2020/12/14/1900Z,18.3
4011,2020-12-15 03:00:00,27.0,2020-12-14 20:00:00,2020/12/14/2000Z,18.3
4012,2020-12-15 04:00:00,27.0,2020-12-14 21:00:00,2020/12/14/2100Z,17.3
4013,2020-12-15 05:00:00,27.0,2020-12-14 22:00:00,2020/12/14/2200Z,17.3
4014,2020-12-15 06:00:00,27.0,2020-12-14 23:00:00,2020/12/14/2300Z,17.3
4015,2020-12-15 07:00:00,27.0,2020-12-15 00:00:00,2020/12/15/0000Z,17.0
4016,2020-12-15 08:00:00,27.0,2020-12-15 01:00:00,2020/12/15/0100Z,17.0
4017,2020-12-15 09:00:00,27.0,2020-12-15 02:00:00,2020/12/15/0200Z,17.0
4018,2020-12-15 10:00:00,27.0,2020-12-15 03:00:00,2020/12/15/0300Z,25.1
4019,2020-12-15 11:00:00,27.0,2020-12-15 04:00:00,2020/12/15/0400Z,25.1
4020,2020-12-15 12:00:00,27.0,2020-12-15 05:00:00,2020/12/15/0500Z,25.1
4021,2020-12-15 13:00:00,27.0,2020-12-15 06:00:00,2020/12/15/0600Z,29.6
4022,2020-12-15 14:00:00,27.0,2020-12-15 07:00:00,2020/12/15/0700Z,29.6
4023,2020-12-15 15:00:00,27.0,2020-12-15 08:00:00,2020/12/15/0800Z,29.6
4024,2020-12-15 16:00:00,27.0,2020-12-15 09:00:00,2020/12/15/0900Z,29.3
4025,2020-12-15 17:00:00,27.0,2020-12-15 10:00:00,2020/12/15/1000Z,29.3
4026,2020-12-15 18:00:00,27.0,2020-12-15 11:00:00,2020/12/15/1100Z,29.3
4027,2020-12-15 19:00:00,27.0,2020-12-15 12:00:00,2020/12/15/1200Z,22.4
4028,2020-12-15 20:00:00,27.0,2020-12-15 13:00:00,2020/12/15/1300Z,22.4
4029,2020-12-15 21:00:00,27.0,2020-12-15 14:00:00,2020/12/15/1400Z,22.4
4030,2020-12-15 22:00:00,28.0,2020-12-15 15:00:00,2020/12/15/1500Z,20.6
4031,2020-12-15 23:00:00,28.0,2020-12-15 16:00:00,2020/12/15/1600Z,20.6
4032,2020-12-16 00:00:00,28.0,2020-12-15 17:00:00,2020/12/15/1700Z,20.6
4033,2020-12-16 01:00:00,28.0,2020-12-15 18:00:00,2020/12/15/1800Z,19.6
4034,2020-12-16 02:00:00,27.0,2020-12-15 19:00:00,2020/12/15/1900Z,19.6
4035,2020-12-16 03:00:00,26.0,2020-12-15 20:00:00,2020/12/15/2000Z,19.6
4036,2020-12-16 04:00:00,26.0,2020-12-15 21:00:00,2020/12/15/2100Z,18.8
4037,2020-12-16 05:00:00,26.0,2020-12-15 22:00:00,2020/12/15/2200Z,18.8
4038,2020-12-16 06:00:00,26.0,2020-12-15 23:00:00,2020/12/15/2300Z,18.8
4039,2020-12-16 07:00:00,27.0,2020-12-16 00:00:00,2020/12/16/0000Z,18.5
4040,2020-12-16 08:00:00,27.0,2020-12-16 01:00:00,2020/12/16/0100Z,18.5
4041,2020-12-16 09:00:00,27.0,2020-12-16 02:00:00,2020/12/16/0200Z,18.5
4042,2020-12-16 10:00:00,26.0,2020-12-16 03:00:00,2020/12/16/0300Z,26.0
4043,2020-12-16 11:00:00,26.0,2020-12-16 04:00:00,2020/12/16/0400Z,26.0
4044,2020-12-16 12:00:00,26.0,2020-12-16 05:00:00,2020/12/16/0500Z,26.0
4045,2020-12-16 13:00:00,,2020-12-16 06:00:00,2020/12/16/0600Z,29.7
4046,2020-12-16 14:00:00,26.0,2020-12-16 07:00:00,2020/12/16/0700Z,29.7
4047,2020-12-16 15:00:00,27.0,2020-12-16 08:00:00,2020/12/16/0800Z,29.7
4048,2020-12-16 16:00:00,27.0,2020-12-16 09:00:00,2020/12/16/0900Z,29.3
4049,2020-12-16 17:00:00,28.0,2020-12-16 10:00:00,2020/12/16/1000Z,29.3
4050,2020-12-16 18:00:00,28.0,2020-12-16 11:00:00,2020/12/16/1100Z,29.3
4051,2020-12-16 19:00:00,28.0,2020-12-16 12:00:00,2020/12/16/1200Z,23.0
4052,2020-12-16 20:00:00,27.0,2020-12-16 13:00:00,2020/12/16/1300Z,23.0
4053,2020-12-16 21:00:00,28.0,2020-12-16 14:00:00,2020/12/16/1400Z,23.0
4054,2020-12-16 22:00:00,29.0,2020-12-16 15:00:00,2020/12/16/1500Z,21.2
4055,2020-12-16 23:00:00,29.0,2020-12-16 16:00:00,2020/12/16/1600Z,21.2
4056,2020-12-17 00:00:00,30.0,2020-12-16 17:00:00,2020/12/16/1700Z,21.2
4057,2020-12-17 01:00:00,30.0,2020-12-16 18:00:00,2020/12/16/1800Z,20.0
4058,2020-12-17 02:00:00,31.0,2020-12-16 19:00:00,2020/12/16/1900Z,20.0
4059,2020-12-17 03:00:00,31.0,2020-12-16 20:00:00,2020/12/16/2000Z,20.0
4060,2020-12-17 04:00:00,31.0,2020-12-16 21:00:00,2020/12/16/2100Z,19.2
4061,2020-12-17 05:00:00,31.0,2020-12-16 22:00:00,2020/12/16/2200Z,19.2
4062,2020-12-17 06:00:00,31.0,2020-12-16 23:00:00,2020/12/16/2300Z,19.2
4063,2020-12-17 07:00:00,31.0,2020-12-17 00:00:00,2020/12/17/0000Z,18.7
4064,2020-12-17 08:00:00,32.0,2020-12-17 01:00:00,2020/12/17/0100Z,18.7
4065,2020-12-17 09:00:00,32.0,2020-12-17 02:00:00,2020/12/17/0200Z,18.7
4066,2020-12-17 10:00:00,32.0,2020-12-17 03:00:00,2020/12/17/0300Z,26.6
4067,2020-12-17 11:00:00,33.0,2020-12-17 04:00:00,2020/12/17/0400Z,26.6
