,date,PM2.5,date_utc,url_date,temp,wind
2000,2020-09-22 08:00:00,12.0,2020-09-22 01:00:00,2020/09/22/0100Z,22.8,250° @ 15
2001,2020-09-22 09:00:00,12.0,2020-09-22 02:00:00,2020/09/22/0200Z,22.8,250° @ 15
2002,2020-09-22 10:00:00,13.0,2020-09-22 03:00:00,2020/09/22/0300Z,23.9,250° @ 15
2003,2020-09-22 11:00:00,13.0,2020-09-22 04:00:00,2020/09/22/0400Z,23.9,270° @ 7
2004,2020-09-22 12:00:00,13.0,2020-09-22 05:00:00,2020/09/22/0500Z,23.9,270° @ 7
2005,2020-09-22 13:00:00,13.0,2020-09-22 06:00:00,2020/09/22/0600Z,28.0,245° @ 12
2006,2020-09-22 14:00:00,13.0,2020-09-22 07:00:00,2020/09/22/0700Z,28.0,245° @ 12
2007,2020-09-22 15:00:00,13.0,2020-09-22 08:00:00,2020/09/22/0800Z,28.0,245° @ 12
2008,2020-09-22 16:00:00,13.0,2020-09-22 09:00:00,2020/09/22/0900Z,29.8,235° @ 8
2009,2020-09-22 17:00:00,14.0,2020-09-22 10:00:00,2020/09/22/1000Z,29.8,235° @ 8
2010,2020-09-22 18:00:00,14.0,2020-09-22 11:00:00,2020/09/22/1100Z,29.8,235° @ 8
2011,2020-09-22 19:00:00,14.0,2020-09-22 12:00:00,2020/09/22/1200Z,24.8,245° @ 9
2012,2020-09-22 20:00:00,14.0,2020-09-22 13:00:00,2020/09/22/1300Z,24.8,245° @ 9
2013,2020-09-22 21:00:00,14.0,2020-09-22 14:00:00,2020/09/22/1400Z,24.8,245° @ 9
2014,2020-09-22 22:00:00,14.0,2020-09-22 15:00:00,2020/09/22/1500Z,23.9,240° @ 10
2015,2020-09-22 23:00:00,14.0,2020-09-22 16:00:00,2020/09/22/1600Z,23.9,240° @ 10
2016,2020-09-23 00:00:00,14.0,2020-09-22 17:00:00,2020/09/22/1700Z,23.9,240° @ 10
2017,2020-09-23 01:00:00,14.0,2020-09-22 18:00:00,2020/09/22/1800Z,22.7,240° @ 12
2018,2020-09-23 02:00:00,14.0,2020-09-22 19:00:00,2020/09/22/1900Z,22.7,240° @ 12
2019,2020-09-23 03:00:00,14.0,2020-09-22 20:00:00,2020/09/22/2000Z,22.7,240° @ 12
2020,2020-09-23 04:00:00,14.0,2020-09-22 21:00:00,2020/09/22/2100Z,22.1,230° @ 9
2021,2020-09-23 05:00:00,14.0,2020-09-22 22:00:00,2020/09/22/2200Z,22.1,230° @ 9
2022,2020-09-23 06:00:00,14.0,2020-09-22 23:00:00,2020/09/22/2300Z,22.1,230° @ 9
2023,2020-09-23 07:00:00,14.0,2020-09-23 00:00:00,2020/09/23/0000Z,23.2,220° @ 8
2024,2020-09-23 08:00:00,14.0,2020-09-23 01:00:00,2020/09/23/0100Z,23.2,220° @ 8
2025,2020-09-23 09:00:00,14.0,2020-09-23 02:00:00,2020/09/23/0200Z,23.2,220° @ 8
2026,2020-09-23 10:00:00,14.0,2020-09-23 03:00:00,2020/09/23/0300Z,26.6,215° @ 10
2027,2020-09-23 11:00:00,14.0,2020-09-23 04:00:00,2020/09/23/0400Z,26.6,215° @ 10
2028,2020-09-23 12:00:00,13.0,2020-09-23 05:00:00,2020/09/23/0500Z,26.6,215° @ 10
2029,2020-09-23 13:00:00,14.0,2020-09-23 06:00:00,2020/09/23/0600Z,26.0,260° @ 8
2030,2020-09-23 14:00:00,14.0,2020-09-23 07:00:00,2020/09/23/0700Z,26.0,260° @ 8
2031,2020-09-23 15:00:00,14.0,2020-09-23 08:00:00,2020/09/23/0800Z,26.0,260° @ 8
2032,2020-09-23 16:00:00,14.0,2020-09-23 09:00:00,2020/09/23/0900Z,25.2,295° @ 4
2033,2020-09-23 17:00:00,14.0,2020-09-23 10:00:00,2020/09/23/1000Z,25.2,295° @ 4
