id,Predicted
0,18.76017375474537
1,17.207702666456534
2,17.103964436904345
3,10.330392624706663
4,20.699504264086546
5,19.39138575877239
6,14.505472242131273
7,10.330392624706663
8,20.60822643398662
9,19.394907708348104
10,13.674652720850462
11,10.330392624706663
12,17.207702666456534
13,17.103964436904345
14,10.330392624706663
15,20.699504264086546
16,19.39138575877239
17,14.505472242131273
18,10.330392624706663
19,20.60822643398662
20,19.394907708348104
21,13.674652720850462
22,10.330392624706663
23,19.332360183830374
24,17.103964436904345
25,10.330392624706663
26,20.699504264086546
27,19.39138575877239
28,14.505472242131273
29,10.330392624706663
30,20.60822643398662
31,19.394907708348104
32,13.674652720850462
33,10.330392624706663
34,19.332360183830374
35,19.40599049146301
36,10.330392624706663
37,20.699504264086546
38,19.39138575877239
39,14.505472242131273
40,10.330392624706663
41,20.60822643398662
42,19.394907708348104
43,13.674652720850462
44,10.330392624706663
45,19.332360183830374
46,19.40599049146301
47,17.204171973038147
48,20.699504264086546
49,19.39138575877239
50,14.505472242131273
51,10.330392624706663
52,20.60822643398662
53,19.394907708348104
54,13.674652720850462
55,10.330392624706663
56,19.332360183830374
57,19.40599049146301
58,17.204171973038147
59,10.330392624706663
60,19.39138575877239
61,14.505472242131273
62,10.330392624706663
63,20.60822643398662
64,19.394907708348104
65,13.674652720850462
66,10.330392624706663
67,19.332360183830374
68,19.40599049146301
69,17.204171973038147
70,10.330392624706663
71,20.93568196278983
72,14.505472242131273
73,10.330392624706663
74,20.60822643398662
75,19.394907708348104
76,13.674652720850462
77,10.330392624706663
78,19.332360183830374
79,19.40599049146301
80,17.204171973038147
81,10.330392624706663
82,20.93568196278983
83,20.251046402170527
84,10.330392624706663
85,20.60822643398662
86,19.394907708348104
87,13.674652720850462
88,10.330392624706663
89,19.332360183830374
90,19.40599049146301
91,17.204171973038147
92,10.330392624706663
93,20.93568196278983
94,20.251046402170527
95,17.132401391883246
96,20.60822643398662
97,19.394907708348104
98,13.674652720850462
99,10.330392624706663
100,19.332360183830374
101,19.40599049146301
102,17.204171973038147
103,10.330392624706663
104,20.93568196278983
105,20.251046402170527
106,17.132401391883246
107,10.330392624706663
108,19.394907708348104
109,13.674652720850462
110,10.330392624706663
111,19.332360183830374
112,19.40599049146301
113,17.204171973038147
114,10.330392624706663
115,20.93568196278983
116,20.251046402170527
117,17.132401391883246
118,10.330392624706663
119,20.651721891938756
120,13.674652720850462
121,10.330392624706663
122,19.332360183830374
123,19.40599049146301
124,17.204171973038147
125,10.330392624706663
126,20.93568196278983
127,20.251046402170527
128,17.132401391883246
129,10.330392624706663
130,20.651721891938756
131,18.706086012878306
132,10.330392624706663
133,19.332360183830374
134,19.40599049146301
135,17.204171973038147
136,10.330392624706663
137,20.93568196278983
138,20.251046402170527
139,17.132401391883246
140,10.330392624706663
141,20.651721891938756
142,18.706086012878306
143,15.222127094798335
144,19.332360183830374
145,19.40599049146301
146,17.204171973038147
147,10.330392624706663
148,20.93568196278983
149,20.251046402170527
150,17.132401391883246
151,10.330392624706663
152,20.651721891938756
153,18.706086012878306
154,15.222127094798335
155,10.330392624706663
156,19.40599049146301
157,17.204171973038147
158,10.330392624706663
159,20.93568196278983
160,20.251046402170527
161,17.132401391883246
162,10.330392624706663
163,20.651721891938756
164,18.706086012878306
165,15.222127094798335
166,10.330392624706663
167,16.7323099320449
168,17.204171973038147
169,10.330392624706663
170,20.93568196278983
171,20.251046402170527
172,17.132401391883246
173,10.330392624706663
174,20.651721891938756
175,18.706086012878306
176,15.222127094798335
177,10.330392624706663
178,16.7323099320449
179,16.74900999029775
180,10.330392624706663
181,20.93568196278983
182,20.251046402170527
183,17.132401391883246
184,10.330392624706663
185,20.651721891938756
186,18.706086012878306
187,15.222127094798335
188,10.330392624706663
189,16.7323099320449
190,16.74900999029775
191,14.7562461041589
192,20.93568196278983
193,20.251046402170527
194,17.132401391883246
195,10.330392624706663
196,20.651721891938756
197,18.706086012878306
198,15.222127094798335
199,10.330392624706663
200,16.7323099320449
201,16.74900999029775
202,14.7562461041589
203,10.887391112059982
204,20.251046402170527
205,17.132401391883246
206,10.330392624706663
207,20.651721891938756
208,18.706086012878306
209,15.222127094798335
210,10.330392624706663
211,16.7323099320449
212,16.74900999029775
213,14.7562461041589
214,10.887391112059982
215,16.778471628897154
216,17.132401391883246
217,10.330392624706663
218,20.651721891938756
219,18.706086012878306
220,15.222127094798335
221,10.330392624706663
222,16.7323099320449
223,16.74900999029775
224,14.7562461041589
225,10.887391112059982
226,16.778471628897154
227,14.845014453549547
228,10.330392624706663
229,20.651721891938756
230,18.706086012878306
231,15.222127094798335
232,10.330392624706663
233,16.7323099320449
234,16.74900999029775
235,14.7562461041589
236,10.887391112059982
237,16.778471628897154
238,14.845014453549547
239,14.744406110676476
240,20.651721891938756
