,date_time,PM2.5,temp,wind speed,wind dir,lat,long
0,2020-07-01 00:00:00,13.0,25.2,17,225,18.840633,98.969661
1,2020-07-01 01:00:00,13.0,24.0,24,265,18.840633,98.969661
2,2020-07-01 02:00:00,11.0,24.0,24,265,18.840633,98.969661
3,2020-07-01 03:00:00,13.0,24.0,24,265,18.840633,98.969661
4,2020-07-01 04:00:00,12.0,23.4,23,280,18.840633,98.969661
5,2020-07-01 05:00:00,10.0,23.4,23,280,18.840633,98.969661
6,2020-07-01 06:00:00,11.0,23.4,23,280,18.840633,98.969661
7,2020-07-01 07:00:00,12.0,24.1,18,265,18.840633,98.969661
8,2020-07-01 08:00:00,11.0,24.1,18,265,18.840633,98.969661
9,2020-07-01 09:00:00,16.0,24.1,18,265,18.840633,98.969661
10,2020-07-01 10:00:00,12.0,29.7,22,265,18.840633,98.969661
11,2020-07-01 11:00:00,14.0,29.7,22,265,18.840633,98.969661
12,2020-07-01 12:00:00,15.0,29.7,22,265,18.840633,98.969661
13,2020-07-01 13:00:00,13.0,31.5,20,240,18.840633,98.969661
14,2020-07-01 14:00:00,11.0,31.5,20,240,18.840633,98.969661
15,2020-07-01 15:00:00,8.0,31.5,20,240,18.840633,98.969661
16,2020-07-01 16:00:00,11.0,31.3,23,250,18.840633,98.969661
17,2020-07-01 17:00:00,9.0,31.3,23,250,18.840633,98.969661
18,2020-07-01 18:00:00,15.0,31.3,23,250,18.840633,98.969661
19,2020-07-01 19:00:00,15.0,26.1,24,260,18.840633,98.969661
20,2020-07-01 20:00:00,18.0,26.1,24,260,18.840633,98.969661
21,2020-07-01 21:00:00,13.0,26.1,24,260,18.840633,98.969661
22,2020-07-01 22:00:00,11.0,24.2,28,275,18.840633,98.969661
23,2020-07-01 23:00:00,18.0,24.2,28,275,18.840633,98.969661
24,2020-07-02 00:00:00,10.0,24.2,28,275,18.840633,98.969661
25,2020-07-02 01:00:00,11.0,23.2,24,270,18.840633,98.969661
26,2020-07-02 02:00:00,10.0,23.2,24,270,18.840633,98.969661
27,2020-07-02 03:00:00,9.0,23.2,24,270,18.840633,98.969661
28,2020-07-02 04:00:00,10.0,22.8,22,275,18.840633,98.969661
29,2020-07-02 05:00:00,7.0,22.8,22,275,18.840633,98.969661
30,2020-07-02 06:00:00,12.0,22.8,22,275,18.840633,98.969661
31,2020-07-02 07:00:00,16.0,23.9,19,280,18.840633,98.969661
32,2020-07-02 08:00:00,15.0,23.9,19,280,18.840633,98.969661
33,2020-07-02 09:00:00,10.0,23.9,19,280,18.840633,98.969661
34,2020-07-02 10:00:00,9.0,28.8,14,275,18.840633,98.969661
35,2020-07-02 11:00:00,18.0,28.8,14,275,18.840633,98.969661
36,2020-07-02 12:00:00,14.0,28.8,14,275,18.840633,98.969661
37,2020-07-02 13:00:00,11.0,31.6,11,250,18.840633,98.969661
38,2020-07-02 14:00:00,13.0,31.6,11,250,18.840633,98.969661
39,2020-07-02 15:00:00,12.0,31.6,11,250,18.840633,98.969661
40,2020-07-02 16:00:00,10.0,31.8,9,235,18.840633,98.969661
41,2020-07-02 17:00:00,12.0,31.8,9,235,18.840633,98.969661
42,2020-07-02 18:00:00,13.0,31.8,9,235,18.840633,98.969661
43,2020-07-02 19:00:00,14.0,26.0,15,235,18.840633,98.969661
44,2020-07-02 20:00:00,10.0,26.0,15,235,18.840633,98.969661
45,2020-07-02 21:00:00,12.0,26.0,15,235,18.840633,98.969661
46,2020-07-02 22:00:00,8.0,24.2,17,245,18.840633,98.969661
47,2020-07-02 23:00:00,13.0,24.2,17,245,18.840633,98.969661
48,2020-07-03 00:00:00,12.0,24.2,17,245,18.840633,98.969661
49,2020-07-03 01:00:00,14.0,23.6,21,250,18.840633,98.969661
50,2020-07-03 02:00:00,13.0,23.6,21,250,18.840633,98.969661
51,2020-07-03 03:00:00,11.0,23.6,21,250,18.840633,98.969661
52,2020-07-03 04:00:00,9.0,23.0,24,270,18.840633,98.969661
53,2020-07-03 05:00:00,10.0,23.0,24,270,18.840633,98.969661
54,2020-07-03 06:00:00,8.0,23.0,24,270,18.840633,98.969661
55,2020-07-03 07:00:00,11.0,24.3,23,275,18.840633,98.969661
56,2020-07-03 08:00:00,11.0,24.3,23,275,18.840633,98.969661
57,2020-07-03 09:00:00,17.0,24.3,23,275,18.840633,98.969661
58,2020-07-03 10:00:00,14.0,29.3,19,260,18.840633,98.969661
59,2020-07-03 11:00:00,13.0,29.3,19,260,18.840633,98.969661
60,2020-07-03 12:00:00,11.0,29.3,19,260,18.840633,98.969661
61,2020-07-03 13:00:00,14.0,31.5,11,215,18.840633,98.969661
62,2020-07-03 14:00:00,10.0,31.5,11,215,18.840633,98.969661
63,2020-07-03 15:00:00,10.0,31.5,11,215,18.840633,98.969661
64,2020-07-03 16:00:00,9.0,30.3,18,215,18.840633,98.969661
65,2020-07-03 17:00:00,10.0,30.3,18,215,18.840633,98.969661
66,2020-07-03 18:00:00,12.0,30.3,18,215,18.840633,98.969661
67,2020-07-03 19:00:00,11.0,25.8,24,225,18.840633,98.969661
68,2020-07-03 20:00:00,14.0,25.8,24,225,18.840633,98.969661
69,2020-07-03 21:00:00,11.0,25.8,24,225,18.840633,98.969661
70,2020-07-03 22:00:00,12.0,24.6,27,255,18.840633,98.969661
71,2020-07-03 23:00:00,11.0,24.6,27,255,18.840633,98.969661
72,2020-07-04 00:00:00,10.0,24.6,27,255,18.840633,98.969661
73,2020-07-04 01:00:00,9.0,23.7,25,260,18.840633,98.969661
74,2020-07-04 02:00:00,10.0,23.7,25,260,18.840633,98.969661
75,2020-07-04 03:00:00,14.0,23.7,25,260,18.840633,98.969661
76,2020-07-04 04:00:00,8.0,22.9,23,255,18.840633,98.969661
77,2020-07-04 05:00:00,12.0,22.9,23,255,18.840633,98.969661
78,2020-07-04 06:00:00,10.0,22.9,23,255,18.840633,98.969661
79,2020-07-04 07:00:00,13.0,23.5,24,260,18.840633,98.969661
80,2020-07-04 08:00:00,12.0,23.5,24,260,18.840633,98.969661
81,2020-07-04 09:00:00,14.0,23.5,24,260,18.840633,98.969661
82,2020-07-04 10:00:00,10.0,23.8,23,250,18.840633,98.969661
83,2020-07-04 11:00:00,12.0,23.8,23,250,18.840633,98.969661
84,2020-07-04 12:00:00,15.0,23.8,23,250,18.840633,98.969661
85,2020-07-04 13:00:00,13.0,27.7,13,260,18.840633,98.969661
86,2020-07-04 14:00:00,15.0,27.7,13,260,18.840633,98.969661
87,2020-07-04 15:00:00,10.0,27.7,13,260,18.840633,98.969661
88,2020-07-04 16:00:00,11.0,27.1,13,260,18.840633,98.969661
89,2020-07-04 17:00:00,11.0,27.1,15,240,18.840633,98.969661
90,2020-07-04 18:00:00,10.0,27.1,15,240,18.840633,98.969661
91,2020-07-04 19:00:00,11.0,25.2,15,240,18.840633,98.969661
92,2020-07-04 20:00:00,12.0,25.2,21,255,18.840633,98.969661
93,2020-07-04 21:00:00,12.0,25.2,21,255,18.840633,98.969661
94,2020-07-04 22:00:00,11.0,23.6,20,265,18.840633,98.969661
95,2020-07-04 23:00:00,11.0,23.6,20,265,18.840633,98.969661
96,2020-07-05 00:00:00,8.0,23.6,20,265,18.840633,98.969661
97,2020-07-05 01:00:00,12.0,23.2,16,255,18.840633,98.969661
98,2020-07-05 02:00:00,12.0,23.2,16,255,18.840633,98.969661
99,2020-07-05 03:00:00,9.0,23.2,16,255,18.840633,98.969661
