date_time,date_pred,PM2.5,province
2020-07-01 00:00:00,2020-07-01 06:00:00,23.470444,Surat
2020-07-01 00:00:00,2020-07-01 12:00:00,19.99715,Surat
2020-07-01 00:00:00,2020-07-01 18:00:00,15.325587,Surat
2020-07-01 00:00:00,2020-07-02 00:00:00,20.308367,Surat
2020-07-01 00:00:00,2020-07-02 06:00:00,22.830034,Surat
2020-07-01 00:00:00,2020-07-02 12:00:00,19.724642,Surat
2020-07-01 00:00:00,2020-07-02 18:00:00,14.240404,Surat
2020-07-01 00:00:00,2020-07-03 00:00:00,19.596733,Surat
2020-07-01 00:00:00,2020-07-03 06:00:00,20.836767,Surat
2020-07-01 00:00:00,2020-07-03 12:00:00,17.893097,Surat
2020-07-01 00:00:00,2020-07-03 18:00:00,12.586964,Surat
2020-07-01 00:00:00,2020-07-04 00:00:00,17.62326,Surat
2020-07-01 06:00:00,2020-07-01 12:00:00,19.550549,Surat
2020-07-01 06:00:00,2020-07-01 18:00:00,13.737234,Surat
2020-07-01 06:00:00,2020-07-02 00:00:00,18.853142,Surat
2020-07-01 06:00:00,2020-07-02 06:00:00,21.508118,Surat
2020-07-01 06:00:00,2020-07-02 12:00:00,18.966242,Surat
2020-07-01 06:00:00,2020-07-02 18:00:00,13.598119,Surat
2020-07-01 06:00:00,2020-07-03 00:00:00,17.799696,Surat
2020-07-01 06:00:00,2020-07-03 06:00:00,20.52938,Surat
2020-07-01 06:00:00,2020-07-03 12:00:00,17.833607,Surat
2020-07-01 06:00:00,2020-07-03 18:00:00,12.242368,Surat
2020-07-01 06:00:00,2020-07-04 00:00:00,16.560087,Surat
2020-07-01 06:00:00,2020-07-04 06:00:00,18.797018,Surat
2020-07-01 12:00:00,2020-07-01 18:00:00,14.87267,Surat
2020-07-01 12:00:00,2020-07-02 00:00:00,17.58263,Surat
2020-07-01 12:00:00,2020-07-02 06:00:00,20.580864,Surat
2020-07-01 12:00:00,2020-07-02 12:00:00,16.600847,Surat
2020-07-01 12:00:00,2020-07-02 18:00:00,13.881965,Surat
2020-07-01 12:00:00,2020-07-03 00:00:00,17.390753,Surat
2020-07-01 12:00:00,2020-07-03 06:00:00,18.931076,Surat
2020-07-01 12:00:00,2020-07-03 12:00:00,15.205583,Surat
2020-07-01 12:00:00,2020-07-03 18:00:00,12.713842,Surat
2020-07-01 12:00:00,2020-07-04 00:00:00,15.483772,Surat
2020-07-01 12:00:00,2020-07-04 06:00:00,17.596306,Surat
2020-07-01 12:00:00,2020-07-04 12:00:00,14.006972,Surat
2020-07-01 18:00:00,2020-07-02 00:00:00,17.98103,Surat
2020-07-01 18:00:00,2020-07-02 06:00:00,19.66641,Surat
2020-07-01 18:00:00,2020-07-02 12:00:00,15.050069,Surat
2020-07-01 18:00:00,2020-07-02 18:00:00,13.183474,Surat
2020-07-01 18:00:00,2020-07-03 00:00:00,17.543203,Surat
2020-07-01 18:00:00,2020-07-03 06:00:00,19.993986,Surat
2020-07-01 18:00:00,2020-07-03 12:00:00,14.474282,Surat
2020-07-01 18:00:00,2020-07-03 18:00:00,12.807583,Surat
2020-07-01 18:00:00,2020-07-04 00:00:00,16.246305,Surat
2020-07-01 18:00:00,2020-07-04 06:00:00,18.647453,Surat
2020-07-01 18:00:00,2020-07-04 12:00:00,13.7368145,Surat
2020-07-01 18:00:00,2020-07-04 18:00:00,11.989502,Surat
2020-07-02 00:00:00,2020-07-02 06:00:00,20.624926,Surat
2020-07-02 00:00:00,2020-07-02 12:00:00,14.703663,Surat
2020-07-02 00:00:00,2020-07-02 18:00:00,12.427986,Surat
2020-07-02 00:00:00,2020-07-03 00:00:00,18.068567,Surat
2020-07-02 00:00:00,2020-07-03 06:00:00,20.411074,Surat
2020-07-02 00:00:00,2020-07-03 12:00:00,15.105959,Surat
2020-07-02 00:00:00,2020-07-03 18:00:00,12.205346,Surat
2020-07-02 00:00:00,2020-07-04 00:00:00,18.250788,Surat
2020-07-02 00:00:00,2020-07-04 06:00:00,19.651247,Surat
2020-07-02 00:00:00,2020-07-04 12:00:00,14.302949,Surat
2020-07-02 00:00:00,2020-07-04 18:00:00,11.585378,Surat
2020-07-02 00:00:00,2020-07-05 00:00:00,17.114351,Surat
2020-07-02 06:00:00,2020-07-02 12:00:00,15.637997,Surat
2020-07-02 06:00:00,2020-07-02 18:00:00,13.021475,Surat
2020-07-02 06:00:00,2020-07-03 00:00:00,18.811426,Surat
2020-07-02 06:00:00,2020-07-03 06:00:00,22.082003,Surat
2020-07-02 06:00:00,2020-07-03 12:00:00,15.207839,Surat
2020-07-02 06:00:00,2020-07-03 18:00:00,13.087547,Surat
